Date	Game	Song	Group	Composers	Converters	Binary	Audio	Duration	Tracks	Categories	Notes
|Tue Oct 10 2023 17:31:27 GMT-0500 (Central Daylight Time)	|Super Mario World 2: Yoshi's Island	|Big Boss	|bgm	|Koji Kondo	|HavenKnight93	|binaries/Super Mario World 2 Yoshis Island/Big Boss by HavenKnight93 (6032a37f-300f-4c34-a2e3-3df50d1d6254).bin	|https://www.youtube.com/watch?v=I6h8gHREi68	|68.7856455	|8	|Fights, Minigames, Gloomy, Delisted	||Replaced instruments to the correct ones.
Added Missing Drums.
|Wed Oct 11 2023 00:30:08 GMT-0500 (Central Daylight Time)	|Luigi's Mansion	|Get Boss Key	|majoritems	|Shinobu Tanaka, Kazumi Totaka	|Schwartz Gandhi	|binaries/Luigis Mansion/Get Boss Key by Schwartz Gandhi (55230791-1e8f-4943-87d3-5c5967314365).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1161744371591434240/GetBossKey.mp3?ex=653969c2&is=6526f4c2&hm=3fab48b642cb6a1415b951a38bbbc43c28592fbc96af2852f6bd521e8a501068&	|1.3043475	|4	|Collection	|
|Wed Oct 11 2023 00:31:42 GMT-0500 (Central Daylight Time)	|Luigi's Mansion	|Puzzle Solved	|majoritems	|Shinobu Tanaka, Kazumi Totaka	|Schwartz Gandhi	|binaries/Luigis Mansion/Puzzle Solved by Schwartz Gandhi (9f550cc6-d1ff-4e3b-88ed-b5cf16070c61).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1161744381754220544/PuzzleSolved.mp3?ex=653969c4&is=6526f4c4&hm=e4924c733ea264053bfc0c00055ee152c8795653f30aa10ec10c9ba8850a6f41&	|0.6875	|2	|Spawning, Collection	|
|Wed Oct 11 2023 11:54:26 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Bolero of Fire	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Bolero of Fire by HavenKnight93 (f814b463-7fd7-4db1-bf5b-2260a0177839).bin	|https://www.youtube.com/watch?v=JQWq7gE5hVs	|18.571928583333335	|8	|Spawning	|
|Wed Oct 11 2023 16:08:22 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Minuet of Forest	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Minuet of Forest by HavenKnight93 (5eee167b-d537-43e1-b5cb-4bb5e9603335).bin	|https://www.youtube.com/watch?v=5B8QMI95V-I	|15.216667000000001	|8	|Spawning	|
|Wed Oct 11 2023 16:09:12 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Prelude of Light	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Prelude of Light by HavenKnight93 (cb933102-6689-47b4-a3ce-272dfe6767c0).bin	|https://www.youtube.com/watch?v=trPZpVbfT2o	|16	|7	|Spawning	|
|Wed Oct 11 2023 16:37:58 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Requiem of Spirit	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Requiem of Spirit by HavenKnight93 (0c55cb45-9365-4bd6-a532-52b2058f6f0a).bin	|https://www.youtube.com/watch?v=lYWvkV5BzVQ	|16	|7	|Spawning	|
|Wed Oct 11 2023 16:41:51 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Nocturne of Shadow	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Nocturne of Shadow by HavenKnight93 (f604875f-8229-41e0-a979-de42327696d6).bin	|https://www.youtube.com/watch?v=I0dHcgBx4og	|19.800007875	|6	|Spawning	|
|Wed Oct 11 2023 16:46:32 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Serenade of Water	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Serenade of Water by HavenKnight93 (e00d8339-ac62-4003-83d9-923f5843a5a3).bin	|https://www.youtube.com/watch?v=BLwd70PQut0	|16.847624333333332	|7	|Spawning	|
|Wed Oct 11 2023 17:18:49 GMT-0500 (Central Daylight Time)	|Pokémon Red, Blue & Yellow	|Battle! Champion (FRLG)	|bgm	|Junichi Masuda, Go Ichinose	|HavenKnight93	|binaries/Pokémon Red, Blue  Yellow/Battle Champion (FRLG) by HavenKnight93 (9d019c47-cfd3-4c2f-9dbf-31b4f5495b7b).bin	|https://www.youtube.com/watch?v=WwZ6oP2Ukuk	|74.04065325	|12	|Fights, Minigames, Delisted	|
|Wed Oct 11 2023 18:27:13 GMT-0500 (Central Daylight Time)	|Doki Doki Literature Club!	|Ohayou Sayori!	|bgm	|Dan Salvato	|Schwartz Gandhi	|binaries/Doki Doki Literature Club/Ohayou Sayori by Schwartz Gandhi (bf33a801-62c9-4578-a962-bd35cdc7f362).bin	|https://www.youtube.com/watch?v=o9R-HkZIYl8	|76.46011200000001	|8	|Happy, Exteriors	|
|Thu Oct 12 2023 01:50:52 GMT-0500 (Central Daylight Time)	|Final Fantasy XIV	|On Blade's Edge	|bgm	|Masayoshi Soken	|ivelischpfuli	|binaries/Final Fantasy XIV/On Blades Edge by ivelischpfuli (4d3ee306-2ca6-47d9-bff5-fe3b78885a36).bin	|https://youtu.be/D5OTviemY3M?si=q8XG2ZDet2ZMBKT5	|124.52836	|12	|Fights, Minigames	|
|Thu Oct 12 2023 02:02:05 GMT-0500 (Central Daylight Time)	|Cave Story	|Jenka 2	|bgm	|Pixel	|Schwartz Gandhi	|binaries/Cave Story/Jenka 2 by Schwartz Gandhi (c8ab99b6-c5c5-4078-a635-0d486ba981c1).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1162124328788312215/Jenka2.mp3?ex=653acb9f&is=6528569f&hm=b75c0d9fa9861355d01905d264758402af7f6bf4945de7a38ac35da533369e85&	|45.76004583333332	|10	|Interiors	|
|Thu Oct 12 2023 11:56:42 GMT-0500 (Central Daylight Time)	|Spectrobes	|Genshi Forest	|bgm	|Masahiko Kimura	|Sniperwave	|binaries/Spectrobes/Genshi Forest by Sniperwave (6bef8fee-99f9-4b36-9836-a51a592c5345).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1162124395767140374/GenshiForest.mp3?ex=653acbaf&is=652856af&hm=46eba627e3627504da190abda51cade5e76adf4f18d53717a777a9d40dfc111e&	|87.413729	|16	|Exteriors, Happy	||This is an update, fixed the double notes as well as added a bit more depth overall.
|Fri Oct 13 2023 18:19:53 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Twilight Princess	|Agitha's Castle	|bgm	|Toru Minegishi, Asuka Hayazaki	|Schwartz Gandhi	|binaries/The Legend of Zelda Twilight Princess/Agithas Castle by Schwartz Gandhi (e44725e9-ecf4-42ea-bda4-eb7aadfe2dde).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1162854949806424135/AgithasCastle.mp3?ex=653d7410&is=652aff10&hm=fe97399831d1470dc988b277befe889f1f3e1b134f0ec6f415eda2c322739e41&	|63.69320553749999	|6	|Interiors, Happy	|
|Fri Oct 13 2023 22:35:42 GMT-0500 (Central Daylight Time)	|Sonic the Hedgehog	|Title Theme	|events	|Masato Nakamura	|Wibdiwoh	|binaries/Sonic the Hedgehog/Title Theme by Wibdiwoh (4aead006-347f-48d9-9cea-4739c885744a).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1162854963244957776/TitleTheme.mp3?ex=653d7414&is=652aff14&hm=ab4a140dabb14713684dc02f4803945a4fca4cb4a8aec8a809820cbe8975bd21&	|6.75	|12	|Happy, Collection	|
|Sat Oct 14 2023 01:37:23 GMT-0500 (Central Daylight Time)	|Conker's Bad Fur Day	|Rock Solid	|bgm	|Robin Beanland	|UmedMuzl	|binaries/Conkers Bad Fur Day/Rock Solid by UmedMuzl (d11baecd-0be4-4d26-a8d0-08b27f52c797).bin	|https://www.youtube.com/watch?v=SHj2CcKn5bs	|329.11078200000003	|15	|Interiors, Exteriors	|
|Sat Oct 14 2023 15:00:54 GMT-0500 (Central Daylight Time)	|Mario & Luigi: Bowser's Inside Story	|Short Break in Mushroom Town	|bgm	|Yoko Shimomura	|OnlySpaghettiCode	|binaries/Mario  Luigi Bowsers Inside Story/Short Break in Mushroom Town by OnlySpaghettiCode (e4212e10-7abf-4aa9-b79f-bd83645c2be7).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1162854984497508372/ShortBreakinMushroomTown.mp3?ex=653d7419&is=652aff19&hm=c8650530b0d6ebf0a80ce09b7006944e1b681c8ea967769721b36ffc0cb93a17&	|69.0957585	|16	|Exteriors, Happy	|
|Sat Oct 14 2023 19:31:14 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Majora's Mask	|Battle	|bgm	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Majoras Mask/Battle by HavenKnight93 (024d7c58-9f36-4c94-a917-7e302c38fcec).bin	|https://www.youtube.com/watch?v=0Q5I9cH0RLU	|57.444893875	|12	|Fights, Interiors, Gloomy, Delisted	|
|Sat Oct 14 2023 19:55:34 GMT-0500 (Central Daylight Time)	|Pokémon Diamond, Pearl & Platinum	|Battle! Legendary Trio	|bgm	|Junichi Masuda, Go Ichinose	|HavenKnight93	|binaries/Pokémon Diamond, Pearl  Platinum/Battle Legendary Trio by HavenKnight93 (46ab81cf-3db6-4002-bee9-34b23e102a93).bin	|https://www.youtube.com/watch?v=8EYMk7Z2YBQ	|109.99340056250001	|12	|Fights, Interiors, Gloomy	|
|Sat Oct 14 2023 20:41:56 GMT-0500 (Central Daylight Time)	|Paper Mario	|March Ahead	|bgm	|Yuka Tsujiyoko	|goobbue	|binaries/Paper Mario/March Ahead by goobbue (04f2997c-6f3a-456b-a14c-554ca92872df).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1163062797622595615/MarchAhead.mp3?ex=653e35a3&is=652bc0a3&hm=f54e3453ccf0dbd53308fba07adcab082aa3011c2361ffe71e6ca863de4468ab&	|28.8333045	|15	|Happy, Lobbies and Shops	|
|Sun Oct 15 2023 02:40:46 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Majora's Mask	|Boss Battle	|bgm	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Majoras Mask/Boss Battle by HavenKnight93 (7d511318-9f0b-44a2-b48d-0671c33c8b6c).bin	|https://www.youtube.com/watch?v=2e7BXst_OhA	|69.808448	|14	|Fights, Minigames	|
|Sun Oct 15 2023 14:53:33 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Boss Defeated	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Boss Defeated by HavenKnight93 (6d59b1d5-cb79-4263-98d5-c3bbc83599e0).bin	|https://www.youtube.com/watch?v=7tP8WmKDptg	|10.5468834375	|12	|Spawning	|
|Sun Oct 15 2023 15:17:13 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Master Sword/Time Travel	|events	|Koji Kondo	|HavenKnight93	|binaries/The Legend of Zelda Ocarina of Time/Master SwordTime Travel by HavenKnight93 (a0c991cb-7345-481f-ae60-9e196de3f5a2).bin	|https://www.youtube.com/watch?v=ccTYgaxwp3c	|10.561226249999999	|6	|Spawning	|
|Mon Oct 16 2023 13:42:28 GMT-0500 (Central Daylight Time)	|Pizza Tower	|It's Pizza Time!	|bgm	|Ronan "Mr. Sauceman" de Castel	|ivelischpfuli	|binaries/Pizza Tower/Its Pizza Time by ivelischpfuli (e23d841b-364e-4e29-8347-2cf0dedfefad).bin	|https://youtu.be/_3_s-QXS5k4?si=Wrande1iuqsSGJcV	|170.95869868750003	|15	|Fights, Minigames, Happy	|
|Tue Oct 17 2023 23:31:45 GMT-0500 (Central Daylight Time)	|Super Mario Odyssey	|Fossil Falls	|bgm	|Naoto Kubo	|UmedMuzl	|binaries/Super Mario Odyssey/Fossil Falls by UmedMuzl (b3f67098-d711-4089-ad97-4c97c31777b9).bin	|https://www.youtube.com/watch?v=7ROPArhrZMk	|122.39141450000001	|16	|Exteriors, Happy	|
|Wed Oct 18 2023 08:37:04 GMT-0500 (Central Daylight Time)	|ANTONBLAST	|Dynamite Man... in Boiler City	|bgm	|Tony Grayson	|ivelischpfuli	|binaries/ANTONBLAST/Dynamite Man in Boiler City by ivelischpfuli (d14be019-e327-4bd3-b91a-d9ce3f1d7bb8).bin	|https://www.youtube.com/watch?v=JTMtFoofgeg	|148.90921500000002	|13	|Exteriors, Happy	|
|Thu Oct 19 2023 18:07:49 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Ocarina of Time	|Final Battle Against Ganon	|bgm	|Koji Kondo	|HavenKnight93, Schwartz Gandhi	|binaries/The Legend of Zelda Ocarina of Time/Final Battle Against Ganon by HavenKnight93, Schwartz Gandhi (b118994f-b1c8-4771-8e80-0a67d5502061).bin	|https://youtu.be/XPcdiBpRs0k	|94.53256925000001	|14	|Fights, Gloomy	|
|Thu Oct 19 2023 18:18:03 GMT-0500 (Central Daylight Time)	|Super Smash Bros. Brawl	|Online Practice Stage	|bgm	|Nobuo Uematsu, Shogo Sakai	|HavenKnight93	|binaries/Super Smash Bros Brawl/Online Practice Stage by HavenKnight93 (77c869d9-6637-44f0-a26b-a0c4d44b7eeb).bin	|https://www.youtube.com/watch?v=OtCsKU_ELys	|27.295833333333334	|6	|Minigames, Happy, Lobbies and Shops, Delisted	|
|Thu Oct 19 2023 22:47:10 GMT-0500 (Central Daylight Time)	|Super Smash Bros. Brawl	|Bramble Blast	|bgm	|David Wise, Michiko Naruke	|Fabulous Superstar	|binaries/Super Smash Bros Brawl/Bramble Blast by Fabulous Superstar (ea765c30-5ebc-42a3-b658-4095e734fc85).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1165020636570206408/BrambleBlast.mp3?ex=65455504&is=6532e004&hm=0b82d36cb71e955e9b84a3b4554c775a8207adfcdba3bd124bc7e463e4bc0753&	|111.21999709791667	|13	|Exteriors, Happy	|
|Fri Oct 20 2023 12:14:05 GMT-0500 (Central Daylight Time)	|Pokémon Stadium 2	|Egg Emergency	|bgm	|Hajime Wakai	|SirEnobMort	|binaries/Pokémon Stadium 2/Egg Emergency by SirEnobMort (8d2694b0-1d29-4798-9561-022f5c80d277).bin	|https://youtu.be/WqOlcXhRE8Y	|23.719248854166665	|11	|Minigames, Happy	|
|Fri Oct 20 2023 16:47:35 GMT-0500 (Central Daylight Time)	|Pokémon Stadium	|VS Intro (Short)	|events	|Hajime Wakai, Kenta Nagata, Toru Minegishi	|SirEnobMort	|binaries/Pokémon Stadium/VS Intro (Short) by SirEnobMort (fa722c9f-e53b-4626-892d-68791ec20dbf).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1165049414533005342/VSIntroShort.mp3?ex=65456fd1&is=6532fad1&hm=848e109568c94ff946c91ffa5ea74a44f39f493ce81bf80802ecc99264dd60b4&	|5.114434062500001	|14	|Happy, Collection, Exteriors	|
|Fri Oct 20 2023 21:48:58 GMT-0500 (Central Daylight Time)	|Paper Mario: The Thousand-Year Door	|Rogueport	|bgm	|Yoshito Sekigawa, Yuka Tsujiyoko, Saki Hayama	|freddywondercat	|binaries/Paper Mario The Thousand-Year Door/Rogueport by freddywondercat (c40eb9f8-eb56-405c-8788-d751fabb8bf0).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1165770908133236827/Rogueport.mp3?ex=65480fc3&is=65359ac3&hm=8551fefcb1b0166444a2173aa9445e106f69b03bf47ff192bc50277ae9289b7e&	|104.05146937500001	|16	|Exteriors, Minigames, Happy, Calm	|Thank you to all of the kind people in #music-discussion for helping me to make this.
|Fri Oct 20 2023 21:55:24 GMT-0500 (Central Daylight Time)	|Mario & Luigi: Superstar Saga	|Come On!	|bgm	|Yoko Shimomura	|SirEnobMort	|binaries/Mario  Luigi Superstar Saga/Come On by SirEnobMort (d9e05e60-6f16-4bd7-b253-b08c09601c43).bin	|https://youtu.be/5qdYiy4uTNY	|45.326127750000005	|10	|Fights, Lobbies and Shops, Minigames, Happy	|
|Sat Oct 21 2023 06:31:16 GMT-0500 (Central Daylight Time)	|Mario Paint	|Creative Exercise	|bgm	|Hirokazu Tanaka, Ryoji Yoshitomi, Kazumi Totaka	|No Accrediting	|binaries/Mario Paint/Creative Exercise by No Accrediting (a6ce8c21-ea4c-4fc6-a95b-f2f2d8e6e39d).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1165770929817792562/CreativeExercise.mp3?ex=65480fc8&is=65359ac8&hm=97c377a80248da77170dd20ae4f20b18a84ee8bf970307d50b1bbaeebeea278a&	|52.849764875000005	|8	|Minigames, Happy	|Just poking around and learning the process; I thought this was decent enough, and different enough from a previous version, to submit~
|Sat Oct 21 2023 15:37:59 GMT-0500 (Central Daylight Time)	|Pseudoregalia	|Delirious Acting (Twilight Theater)	|bgm	|potatoTeto	|ivelischpfuli	|binaries/Pseudoregalia/Delirious Acting (Twilight Theater) by ivelischpfuli (59952c95-8551-45ee-985a-48336f683f8a).bin	|https://www.youtube.com/watch?v=l8HkplNu3fQ	|56.195136000000005	|15	|Interiors, Gloomy, Calm	|
|Sun Oct 22 2023 16:57:09 GMT-0500 (Central Daylight Time)	|Chrono Trigger	|Secret of the Forest	|bgm	|Yasunori Mitsuda	|OnlySpaghettiCode	|binaries/Chrono Trigger/Secret of the Forest by OnlySpaghettiCode (2f7c942e-f21f-4ba4-b2d1-cfd774c9261a).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1165773992439844967/SecretoftheForest.mp3?ex=654812a2&is=65359da2&hm=5d1f0f627329d485283a4f1c3aca5ee003850f468b6eb7573d2ca5f8b0496807&	|134.59166666666667	|14	|Exteriors, Happy, Calm	|
|Sun Oct 22 2023 22:16:33 GMT-0500 (Central Daylight Time)	|Mario & Luigi: Dream Team	|Try, Try Again!	|bgm	|Yoko Shimomura	|Schwartz Gandhi	|binaries/Mario  Luigi Dream Team/Try, Try Again by Schwartz Gandhi (4ba3a9bc-b63e-4d81-bdf7-4fc6298dc75c).bin	|https://youtu.be/4kd9ANhcSXo	|127.81018717480468	|18	|Fights, Happy	|
|Mon Oct 23 2023 16:41:43 GMT-0500 (Central Daylight Time)	|Donkey Kong 64	|Creepy Castle (Church Arrangement)	|bgm	|Grant Kirkhope	|gloomy	|binaries/Donkey Kong 64/Creepy Castle (Church Arrangement) by gloomy (8b14e231-5d12-4448-a8e3-a6d886f7024d).bin	|https://www.youtube.com/watch?v=2svZv1bYgXw	|181.333424	|7	|Interiors, Gloomy	|Based on Mad Monster Mansion's Church BGM
|Mon Oct 23 2023 16:57:39 GMT-0500 (Central Daylight Time)	|Disney's Aladdin (Virgin Games)	|Rug Ride	|bgm	|Donald Griffin, Tommy Tallarico	|Wibdiwoh	|binaries/Disneys Aladdin (Virgin Games)/Rug Ride by Wibdiwoh (18bb7fd4-681b-4816-8895-88c6e18358ab).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166135514592710686/RugRide.mp3?ex=65496354&is=6536ee54&hm=906929db89a1d2b6983c5e9c9d884e4687cdd5255481efad0b7d9091ccff4d9e&	|95.78576603124999	|12	|Fights	|
|Mon Oct 23 2023 18:45:22 GMT-0500 (Central Daylight Time)	|Chrono Cross	|Time's Grasslands	|bgm	|Yasunori Mitsuda	|OnlySpaghettiCode	|binaries/Chrono Cross/Times Grasslands by OnlySpaghettiCode (a1758bc0-d653-4454-97dc-3bf33e76a3f6).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166162641870409831/TimesGrasslands.mp3?ex=65497c98&is=65370798&hm=51f7bf49da9be200986dcb283b5ca812b90fb3537dcb0877b3ff41ab53ecc7e9&	|96.15	|14	|Exteriors, Calm	|
|Tue Oct 24 2023 00:50:37 GMT-0500 (Central Daylight Time)	|Mortal Kombat 3	|Fatality	|events	|Dan Forden, Mark Ganus	|Wibdiwoh	|binaries/Mortal Kombat 3/Fatality by Wibdiwoh (d36a8354-7884-4e31-bb81-12812074010b).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166452064893796392/Fatality.mp3?ex=654a8a23&is=65381523&hm=487349013c22d098c4d0a4731bf2b2c94ee4d6fc298e64f83e022b701be73c62&	|4.9285665000000005	|15	|Gloomy	|
|Tue Oct 24 2023 00:54:46 GMT-0500 (Central Daylight Time)	|Metroid II: Return of Samus	|Ancient Chozo Ruins	|bgm	|Ryoji Yoshitomi	|Schwartz Gandhi	|binaries/Metroid II Return of Samus/Ancient Chozo Ruins by Schwartz Gandhi (60ac75b5-c666-4c78-a42c-e548889060b9).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166452084166631495/AncientChozoRuins.mp3?ex=654a8a28&is=65381528&hm=f660da6227d83eaa2b5591cc2d0c6d056f9f755883977bb6e9a8a5c01f291e54&	|58.98974609375	|1	|Interiors	|gameboy
|Tue Oct 24 2023 14:17:22 GMT-0500 (Central Daylight Time)	|Super Mario Land 2: 6 Golden Coins	|Star Maze	|bgm	|Kazumi Totaka	|Schwartz Gandhi	|binaries/Super Mario Land 2 6 Golden Coins/Star Maze by Schwartz Gandhi (ad029b2c-8ac7-4e31-a5a1-2eb753f13d66).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166464025333334026/StarMaze.mp3?ex=654a9547&is=65382047&hm=8d9ad1dd42e8e9e3200a7bce39e0082bbb0369a69a7f04928f95daec44779749&	|89.88330078125	|3	|Exteriors, Happy	|requested by Mr.  2 of Dos
gameboy.
|Tue Oct 24 2023 16:49:57 GMT-0500 (Central Daylight Time)	|Skull Island: Rise of Kong	|Kong Has Conquered!	|events	|Ronny Antares	|adeleine64DS	|binaries/Skull Island Rise of Kong/Kong Has Conquered by adeleine64DS (e354d524-6977-4aa3-8abe-cca39d237ce1).bin	|https://www.youtube.com/watch?v=GogfXuzOehA	|4.4117625	|13	|Happy, Collection	|
|Tue Oct 24 2023 16:15:37 GMT-0500 (Central Daylight Time)	|Mortal Kombat 3	|Fatality (Variant A)	|events	|Dan Forden, Mark Ganus	|Wibdiwoh	|binaries/Mortal Kombat 3/Fatality (Variant A) by Wibdiwoh (a67cf914-0007-420c-b01c-38954ff04d65).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166594516447416382/FatalityVariantA.mp3?ex=654b0ece&is=653899ce&hm=368837faddc70091aac14396360d83b8e511a1676fc9c38837cbf8dd61530abb&	|5.03570925	|14	|Gloomy	|
|Tue Oct 24 2023 16:17:52 GMT-0500 (Central Daylight Time)	|Mortal Kombat 3	|Fatality (Variant B)	|events	|Dan Forden, Mark Ganus	|Wibdiwoh	|binaries/Mortal Kombat 3/Fatality (Variant B) by Wibdiwoh (ae88e9eb-70f6-4487-b722-cb8e656b4dbc).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1166594527105142845/FatalityVariantB.mp3?ex=654b0ed1&is=653899d1&hm=04c6d041062e72fdfd6785966da55a492fca8105e86f32a5257d79d4c3636e9e&	|5.513387343750001	|14	|Gloomy	|
|Tue Oct 24 2023 23:46:54 GMT-0500 (Central Daylight Time)	|Mortal Kombat 3	|Fatality	|events	|Dan Forden, Mark Ganus	|Wibdiwoh	|binaries/Mortal Kombat 3/Fatality by Wibdiwoh (70ba5ed7-18c7-4b5f-a272-0bdd757d146e).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1167532399035420762/Fatality.mp3?ex=654e7847&is=653c0347&hm=678bb906140d9def5d88adc9456c870873a316a8a8178f9c13910ec3426c86e8&	|5.249994750000001	|14	|Gloomy	|with the new variants rule in place, i'm changing the deathscream for the base song
|Thu Oct 26 2023 21:22:33 GMT-0500 (Central Daylight Time)	|Donkey Kong Jungle Beat	|Battle for Storm Hill	|bgm	|Mahito Yokota	|UmedMuzl	|binaries/Donkey Kong Jungle Beat/Battle for Storm Hill by UmedMuzl (b21007e0-82e0-46ba-b59d-2525b50d5ad3).bin	|https://www.youtube.com/watch?v=CohwZY-Cgt0	|94.08323925	|16	|Exteriors	|
|Fri Oct 27 2023 14:07:57 GMT-0500 (Central Daylight Time)	|Touhou Kanjuden: Legacy of Lunatic Kingdom	|The Sea Where One's Home Planet Reflects	|bgm	|ZUN	|Schwartz Gandhi	|binaries/Touhou Kanjuden Legacy of Lunatic Kingdom/The Sea Where Ones Home Planet Reflects by Schwartz Gandhi (8453b1b7-ce60-4f83-af00-b40e1f7a85bc).bin	|https://youtu.be/R6klpnWZhH4	|133.953408	|13	|Exteriors, Calm	|
|Fri Oct 27 2023 19:14:15 GMT-0500 (Central Daylight Time)	|Donkey Kong Country	|DK Island Swing (Shortened Intro)	|bgm	|David Wise	|Teylahime	|binaries/Donkey Kong Country/DK Island Swing (Shortened Intro) by Teylahime (3f6eb7de-2ea5-4728-952c-5825b7f1dfca).bin	|https://youtu.be/8_xL70PUQdQ	|148.22808783333332	|12	|Exteriors	|
|Sat Oct 28 2023 14:53:01 GMT-0500 (Central Daylight Time)	|Pizza Tower	|Mondays	|bgm	|Ronan "Mr. Sauceman" de Castel	|ivelischpfuli	|binaries/Pizza Tower/Mondays by ivelischpfuli (05f2be31-ad47-4d31-a9d8-f0c48c6b766c).bin	|https://www.youtube.com/watch?v=xGgkoPM2Mqw	|103.157936	|15	|Lobbies and Shops, Interiors, Gloomy, Calm	|
|Sat Oct 28 2023 22:37:14 GMT-0500 (Central Daylight Time)	|The Legend of Zelda: Oracle of Seasons and Ages	|Tarm Ruins	|bgm	|Kyopi, Minako Adachi	|Schwartz Gandhi	|binaries/The Legend of Zelda Oracle of Seasons and Ages/Tarm Ruins by Schwartz Gandhi (325ea51a-9b41-4b3f-b387-c88a61368368).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1168167267427684352/TarmRuins.mp3?ex=6550c78c&is=653e528c&hm=826bbb04feb7ddb936a5a2c7ca9c06bbc15cbaa054e2a94d9bdac5cbd1c26459&	|38.230056000000005	|4	|Exteriors, Calm	|
|Sat Oct 28 2023 23:58:40 GMT-0500 (Central Daylight Time)	|Touhou Kanjuden: Legacy of Lunatic Kingdom	|The Sea Where One's Home Planet Reflects	|bgm	|ZUN	|Schwartz Gandhi	|binaries/Touhou Kanjuden Legacy of Lunatic Kingdom/The Sea Where Ones Home Planet Reflects by Schwartz Gandhi (9017b4ab-a5c8-4170-81b4-d42c21d176c4).bin	|https://youtu.be/GrN93gLRfa8	|133.953408	|15	|Exteriors, Calm	|louder sea waves, one of the horns also hit the limit, new bass
|Sun Oct 29 2023 21:50:10 GMT-0500 (Central Daylight Time)	|F-Zero	|White Land 1	|bgm	|Yumiko Kanki, Naoto Ishida	|Wibdiwoh	|binaries/F-Zero/White Land 1 by Wibdiwoh (42ec7abe-2d33-41f5-b10e-c7841cf2fbd6).bin	|https://cdn.discordapp.com/attachments/1097234540373745854/1168503012050878484/WhiteLand1.mp3?ex=6552003b&is=653f8b3b&hm=592ae6b91c461ffa328c159a63b3b941dca84fa400bf6aa35a65f862cb626ea6&	|53.12820978125	|16	|Fights	|
